Date,Customer_ID,Gender,Age,Region,Acquisition_Channel,Lead_Source,Device_Type,Product_Plan,Subscription_Type,Monthly_Revenue,Discount_Amount,Net_Revenue,Marketing_Cost,Sales_Cost,Support_Cost,Payment_Mode,Is_Renewed,Is_Churned,Customer_Lifetime_Months,Customer_Satisfaction_Score,Employees_Count
10/29/2024,CUST107531,Male,59,UK,Email,App,Web,Standard,Quarterly,9409.08,742.95,8666.13,1105.75,1843.67,1056.69,Debit Card,1,0,59,4.4,124
10/29/2024,CUST102763,Male,54,UAE,Social Media,Partner,Mobile,Basic,Monthly,6076.73,2381.62,3695.11,5154.12,755.13,1974.32,Debit Card,1,0,17,3,260
10/29/2024,CUST106617,Male,39,USA,Social Media,Partner,Tablet,Premium,Monthly,6056.45,934.32,5122.13,2416.67,1974.26,1900.98,Wallet,1,0,19,3.2,108
10/29/2024,CUST103920,Male,38,UAE,Paid Ads,Sales Team,Web,Basic,Quarterly,3974.04,281.04,3693,1879.38,3360.11,212.12,UPI,1,0,19,3.8,70
10/29/2024,CUST107805,Male,29,UAE,Email,App,Tablet,Standard,Monthly,9623.02,1373.85,8249.17,3511.5,3190.24,1725.84,UPI,1,0,13,4,93
10/29/2024,CUST107283,Female,30,UK,Social Media,App,Tablet,Basic,Monthly,13664.77,2830.75,10834.02,3164.32,2538.39,911.29,UPI,1,0,36,2.7,32
10/29/2024,CUST109228,Female,22,Canada,Organic,Partner,Mobile,Standard,Monthly,6687.99,507.66,6180.33,3411.71,2519.42,460.49,UPI,1,0,28,3.3,291
10/29/2024,CUST103458,Male,48,USA,Organic,Website,Mobile,Standard,Yearly,13051.71,252.17,12799.54,2677.87,3451.92,1543.41,Debit Card,0,1,25,3.1,137
10/29/2024,CUST106585,Female,58,UK,Paid Ads,Partner,Web,Basic,Quarterly,12840.71,567.7,12273.01,3771.17,621.35,984.99,Wallet,1,0,39,3.5,289
10/29/2024,CUST105432,Female,27,India,Social Media,App,Mobile,Basic,Monthly,7984.79,2996.85,4987.94,1908.25,1564.48,158.18,UPI,1,0,25,4.9,123
10/29/2024,CUST109127,Female,28,USA,Email,Website,Mobile,Standard,Yearly,2985.67,1055.1,1930.57,492.89,1428.15,1681.77,Debit Card,0,0,2,3.1,253
10/30/2024,CUST104889,Male,30,UAE,Social Media,Partner,Mobile,Premium,Monthly,19802.64,1377.67,18424.97,3028.72,995.31,1244.54,Wallet,1,1,31,4.3,146
10/30/2024,CUST101532,Male,23,Canada,Organic,Sales Team,Tablet,Basic,Monthly,4095.93,562.09,3533.84,3181.79,3660.44,174.61,Net Banking,0,0,2,2.6,80
10/30/2024,CUST108928,Male,34,UK,Social Media,Partner,Tablet,Standard,Monthly,5514.33,1795.18,3719.15,825.53,3501.21,1772.19,UPI,1,0,41,3,155
10/30/2024,CUST103213,Female,49,UAE,Social Media,App,Tablet,Basic,Yearly,19939.25,2177.44,17761.81,5378.01,1328.56,1209.62,Wallet,1,0,39,5,254
10/31/2024,CUST108453,Male,39,UAE,Organic,Partner,Web,Basic,Monthly,15838.2,1085.89,14752.31,1420.92,103.82,179.16,Wallet,1,1,32,3.8,186
10/31/2024,CUST102279,Female,36,Canada,Paid Ads,Sales Team,Tablet,Basic,Yearly,19721.6,2637.89,17083.71,284.69,3749.01,1003.62,UPI,1,0,2,4.2,287
10/31/2024,CUST105132,Male,28,UAE,Paid Ads,App,Mobile,Standard,Monthly,14386.52,2606.82,11779.7,5180.62,1027.66,1738.98,Debit Card,1,0,55,2.7,130
10/31/2024,CUST100910,Male,27,UK,Referral,Partner,Mobile,Premium,Quarterly,10074.21,1886.88,8187.33,4058.29,3972.98,1291.5,Debit Card,1,0,2,4.3,70
10/31/2024,CUST103975,Male,55,UK,Organic,App,Mobile,Basic,Quarterly,14365.65,2354.48,12011.17,1087.83,896.82,1126.28,Wallet,0,0,27,3.9,27
10/31/2024,CUST107109,Female,47,India,Referral,App,Web,Basic,Monthly,9099.03,2236.93,6862.1,228.6,3326.83,1570.66,Net Banking,1,0,15,4.2,38
10/31/2024,CUST101622,Male,19,USA,Email,Website,Web,Basic,Quarterly,1671,660.13,1010.87,3500.28,2934.98,1424.14,Net Banking,1,0,47,4.6,209
10/31/2024,CUST101724,Male,48,USA,Email,App,Mobile,Basic,Yearly,5565.5,1334.04,4231.46,5131.25,3995.88,1892.1,Credit Card,1,0,39,4.9,175
10/31/2024,CUST108487,Female,53,UAE,Paid Ads,Website,Web,Standard,Monthly,18776.13,2874.89,15901.24,3777.36,1733.13,1391.63,Credit Card,1,0,30,4.1,212
11/1/2024,CUST106085,Male,52,UAE,Referral,Website,Mobile,Premium,Monthly,17906.31,2030.18,15876.13,395.59,2360.59,998.22,Credit Card,1,1,56,3.6,71
11/1/2024,CUST105910,Male,34,UK,Referral,Sales Team,Mobile,Standard,Yearly,11272.21,724.18,10548.03,1542.94,2922.59,1387.27,Wallet,1,0,41,4.3,238
11/1/2024,CUST103516,Female,49,UAE,Paid Ads,App,Tablet,Standard,Quarterly,3704.37,555.3,3149.07,1714.98,117.38,700.42,Net Banking,0,0,18,4.5,86
11/1/2024,CUST105478,Female,50,USA,Social Media,App,Mobile,Basic,Yearly,925.43,284.57,640.86,5193.11,2900.71,1467.25,Net Banking,1,0,51,2.6,247
11/2/2024,CUST103390,Female,24,USA,Social Media,Website,Mobile,Basic,Quarterly,14540.28,1163.03,13377.25,1732.16,721.19,1236.59,Net Banking,0,0,17,4.8,212
11/2/2024,CUST101864,Female,43,UAE,Organic,Sales Team,Web,Basic,Quarterly,8478.77,2525.53,5953.24,404.19,3246.12,645.15,Debit Card,0,0,6,3.7,136
11/2/2024,CUST102153,Male,20,UAE,Paid Ads,App,Web,Standard,Quarterly,6759.68,1112.51,5647.17,2612.67,2294.57,1464.51,Wallet,1,1,34,2.9,55
11/2/2024,CUST107863,Male,42,USA,Email,Website,Web,Premium,Quarterly,8011.24,588.33,7422.91,1479.04,2413.24,626.37,Net Banking,1,0,20,2.6,87
11/2/2024,CUST101232,Female,46,Canada,Organic,Sales Team,Mobile,Premium,Quarterly,10513.45,887.48,9625.97,1626.81,1565.94,1743.97,Net Banking,1,0,10,3.2,32
11/2/2024,CUST100627,Male,25,UK,Organic,Partner,Mobile,Standard,Yearly,2613.52,1921.21,692.31,5149.7,2145.72,409.29,Wallet,0,0,34,3,259
11/2/2024,CUST102541,Female,49,Canada,Referral,Website,Mobile,Basic,Quarterly,1316.24,2166.79,-850.55,4398.47,1890.98,1879,Net Banking,0,0,58,3.8,96
11/2/2024,CUST101809,Male,52,UK,Social Media,Sales Team,Web,Basic,Quarterly,19967.76,873.14,19094.62,1508.82,500.12,1065.57,UPI,1,0,1,3.3,75
11/2/2024,CUST107740,Female,24,Canada,Organic,Sales Team,Web,Standard,Monthly,8922.56,102.79,8819.77,4582.77,808.45,1710.24,Credit Card,1,0,49,3.3,280
11/2/2024,CUST100486,Male,54,UAE,Organic,Website,Tablet,Basic,Quarterly,14606.03,1198.1,13407.93,4679.87,1048.83,1960.6,Credit Card,1,0,13,3.6,215
11/3/2024,CUST101665,Female,55,India,Organic,Website,Tablet,Basic,Monthly,11583.17,1921.42,9661.75,3003.64,1162.39,454.44,Net Banking,1,0,11,3.2,187
11/3/2024,CUST109472,Female,26,Canada,Social Media,Website,Tablet,Premium,Monthly,4575.42,668.31,3907.11,4013.67,3260.42,410.89,Credit Card,0,0,35,2.7,21
11/3/2024,CUST101359,Male,49,Canada,Referral,Website,Web,Standard,Monthly,14373.23,2581.04,11792.19,3280.59,977.21,1319.72,Debit Card,1,0,4,3.6,58
11/3/2024,CUST107149,Male,41,UK,Organic,Partner,Mobile,Basic,Monthly,19176.68,2014.29,17162.39,2000.6,2093.49,1516.51,Wallet,0,0,33,3.8,135
11/3/2024,CUST106351,Female,47,UK,Email,App,Web,Basic,Quarterly,11006.39,2416.39,8590,4314.56,3633.26,1905.11,Debit Card,1,0,34,3,141
11/3/2024,CUST106239,Female,31,India,Organic,App,Tablet,Basic,Quarterly,5921.99,2652.56,3269.43,2237.29,395.82,1773.97,Wallet,0,1,16,2.5,242
11/3/2024,CUST102385,Female,53,Canada,Referral,App,Mobile,Basic,Quarterly,9932.68,436.48,9496.2,1327.6,1114.12,1704.94,Credit Card,1,0,23,4.2,67
11/3/2024,CUST108412,Female,20,UAE,Referral,Partner,Tablet,Basic,Quarterly,8523.82,2151.75,6372.07,2179.96,2337.14,623.47,Net Banking,1,0,1,3.5,177
11/3/2024,CUST109034,Male,28,USA,Organic,App,Tablet,Premium,Monthly,1513.35,1113.42,399.93,5889.47,744.48,670.18,Credit Card,1,1,36,3.9,58
11/3/2024,CUST107549,Male,58,USA,Organic,Website,Web,Basic,Monthly,7414.78,403.88,7010.9,2219.61,3015.57,228.01,UPI,0,0,38,2.6,285
11/3/2024,CUST108165,Female,50,UAE,Organic,Website,Web,Basic,Monthly,14393.97,65.24,14328.73,5308.07,1379.56,73.62,Net Banking,1,0,56,4.6,215
11/3/2024,CUST104530,Female,58,USA,Paid Ads,App,Tablet,Standard,Monthly,12405.16,604.38,11800.78,3449.53,988.46,768.73,Credit Card,1,0,4,4.6,245
11/4/2024,CUST102592,Male,33,UAE,Email,Website,Mobile,Premium,Monthly,15016.08,747.32,14268.76,2495.86,3938.73,911.13,Debit Card,1,0,7,4.1,56
11/4/2024,CUST104032,Female,35,USA,Organic,Sales Team,Web,Premium,Monthly,7141.53,79.64,7061.89,2808.87,3352.56,696.02,Net Banking,1,0,31,2.9,68
11/4/2024,CUST104370,Female,55,India,Organic,Partner,Mobile,Standard,Monthly,19403.54,1487.16,17916.38,1962.79,3080.7,1066.63,Debit Card,1,0,50,2.7,74
11/4/2024,CUST103413,Female,39,India,Email,Sales Team,Tablet,Basic,Monthly,15284.51,2355.38,12929.13,2502.13,2215.32,1768.55,Debit Card,1,0,44,4.5,87
11/4/2024,CUST104972,Male,29,UAE,Organic,Website,Tablet,Basic,Monthly,897.79,2974.52,-2076.73,2557.56,3007.02,1052.49,Debit Card,1,1,30,3.3,41
11/4/2024,CUST100570,Male,29,USA,Referral,Partner,Tablet,Basic,Yearly,8156,1915.2,6240.8,3969.53,1812.68,1703.86,Credit Card,1,0,52,2.7,169
11/4/2024,CUST109031,Male,35,India,Organic,Sales Team,Mobile,Basic,Monthly,15547.87,2392.1,13155.77,3987.08,1988.73,286.44,Credit Card,0,0,47,3.1,82
11/4/2024,CUST105265,Male,42,India,Organic,App,Mobile,Premium,Monthly,16492.73,142.53,16350.2,5646.79,1540.82,101.11,Net Banking,1,0,51,2.6,121
11/4/2024,CUST103134,Male,23,UK,Paid Ads,Website,Mobile,Basic,Monthly,3784.27,385.2,3399.07,819.67,976.84,1782.28,UPI,1,0,39,3.2,57
11/5/2024,CUST106688,Female,56,India,Social Media,Website,Mobile,Standard,Monthly,17217.83,1092.72,16125.11,837.87,1892.15,135.53,UPI,1,0,5,3.7,137
11/5/2024,CUST102834,Female,41,Canada,Referral,Website,Tablet,Basic,Yearly,14621.6,798.46,13823.14,1160.44,2160.82,954.06,Net Banking,1,0,22,4.7,202
11/5/2024,CUST101246,Female,50,UAE,Paid Ads,Partner,Mobile,Basic,Quarterly,18803.6,2348.27,16455.33,502.93,1179.36,1853.02,Net Banking,1,0,56,4.7,196
11/5/2024,CUST108248,Female,26,UAE,Email,Partner,Mobile,Standard,Monthly,4301.95,434.92,3867.03,1685.15,2274.33,1179.29,Wallet,1,0,17,3.7,180
11/5/2024,CUST106590,Male,24,UK,Organic,Website,Mobile,Standard,Yearly,19575.78,50.47,19525.31,2466.79,610.42,1099.34,Wallet,1,0,45,4.2,88
11/5/2024,CUST104064,Male,36,Canada,Organic,Sales Team,Web,Standard,Monthly,2900.61,1080.3,1820.31,3085.54,2206.44,415.88,Credit Card,1,0,28,3,236
11/5/2024,CUST108501,Male,57,UK,Email,App,Web,Basic,Monthly,13910.52,2464.44,11446.08,4166.73,1245.92,784.44,Wallet,1,0,54,3.8,126
11/5/2024,CUST106165,Male,45,UAE,Email,App,Tablet,Premium,Quarterly,16575.94,2479.66,14096.28,5427.06,1057.36,963.19,Debit Card,1,0,22,4.2,188
11/6/2024,CUST100399,Female,53,Canada,Paid Ads,App,Tablet,Basic,Quarterly,3690.41,186.1,3504.31,4734.49,3887.74,117.03,UPI,1,0,46,2.7,41
11/6/2024,CUST109016,Female,29,USA,Email,Partner,Tablet,Standard,Quarterly,1208.27,2388.07,-1179.8,5365.99,2981.15,1774.68,Credit Card,1,0,13,2.8,65
11/6/2024,CUST105996,Female,32,UAE,Social Media,Sales Team,Mobile,Standard,Yearly,4085,343.92,3741.08,844.99,1143.61,1428.74,Wallet,0,0,22,4.4,210
11/6/2024,CUST102379,Female,55,UAE,Paid Ads,Sales Team,Web,Basic,Quarterly,13281.64,206.55,13075.09,3670,3537.78,1725.44,Debit Card,1,0,28,4.9,282
11/6/2024,CUST108793,Female,23,Canada,Social Media,Website,Mobile,Standard,Yearly,4778.63,914.12,3864.51,4771.83,2310.6,1887.22,Credit Card,1,0,3,2.8,35
11/6/2024,CUST105929,Female,40,India,Referral,App,Mobile,Premium,Monthly,12357.48,699.43,11658.05,5561.38,118.39,1371.58,Credit Card,0,1,17,5,52
11/6/2024,CUST101027,Male,48,Canada,Social Media,Sales Team,Web,Basic,Monthly,12434.95,1315.97,11118.98,4828.1,1438.21,1106.47,Debit Card,1,0,29,3.4,66
11/6/2024,CUST108431,Male,25,Canada,Referral,Partner,Web,Basic,Monthly,12195.21,1208.51,10986.7,410.84,3438.38,1845.24,Debit Card,1,0,55,3.3,125
11/6/2024,CUST100506,Male,45,Canada,Email,App,Mobile,Standard,Monthly,1581.72,1778.81,-197.09,4031.98,367.91,435.76,Credit Card,0,0,45,4.5,151
11/6/2024,CUST106060,Male,29,Canada,Paid Ads,App,Tablet,Premium,Yearly,12090.55,1689.37,10401.18,926.7,1614.52,438.67,UPI,0,0,35,3.1,127
11/7/2024,CUST100554,Male,33,Canada,Referral,Partner,Tablet,Premium,Monthly,15320.74,614.74,14706,913.45,2369.42,1838.47,Credit Card,1,0,11,3.9,79
11/7/2024,CUST109333,Female,49,UK,Social Media,App,Tablet,Basic,Monthly,16887.39,1676.78,15210.61,1650.28,110.25,291.63,Debit Card,0,0,50,4.6,213
11/7/2024,CUST106514,Female,38,India,Email,Sales Team,Web,Standard,Quarterly,15259.66,1828.44,13431.22,5680.06,2629.34,1465.91,Credit Card,0,1,48,4.7,132
11/7/2024,CUST107630,Male,50,India,Email,Website,Web,Standard,Monthly,13611.58,2897.44,10714.14,1927.92,774.35,257.87,Debit Card,0,0,5,4.7,59
11/7/2024,CUST109655,Male,18,UK,Email,Sales Team,Mobile,Basic,Monthly,3635.63,1099.76,2535.87,2577.87,945.87,912.17,Wallet,0,0,50,3.2,10
11/7/2024,CUST108317,Male,53,UK,Email,Partner,Tablet,Standard,Monthly,11919.62,459.65,11459.97,5687.86,3476.48,1293.34,Net Banking,1,0,47,4.6,299
11/8/2024,CUST105508,Male,39,Canada,Email,Sales Team,Web,Basic,Monthly,3445.71,2254.04,1191.67,5123.03,3242.1,696.52,Credit Card,1,0,9,4.9,121
11/8/2024,CUST101769,Female,33,UAE,Email,Partner,Tablet,Premium,Monthly,13013.05,946.08,12066.97,1391.8,1026.53,634.87,Credit Card,1,0,40,2.6,298
11/8/2024,CUST105983,Female,30,USA,Social Media,Sales Team,Mobile,Basic,Monthly,5902.96,2359.35,3543.61,5016.9,388.98,1498.54,Net Banking,0,0,48,4.7,139
11/8/2024,CUST106251,Male,36,UK,Email,Partner,Tablet,Basic,Monthly,10969.41,1356.69,9612.72,2025.23,2891.12,898.99,UPI,1,0,35,4.1,295
11/8/2024,CUST109184,Male,21,Canada,Email,Sales Team,Tablet,Standard,Monthly,15667.45,2350.03,13317.42,2257.27,2949.21,1550.93,UPI,0,0,27,2.6,164
11/8/2024,CUST103565,Male,35,Canada,Organic,Sales Team,Tablet,Basic,Monthly,2148.22,242.15,1906.07,1374.33,2620,801.57,Wallet,1,0,56,4.3,123
11/8/2024,CUST104044,Female,41,India,Paid Ads,Website,Tablet,Premium,Monthly,7494.65,1870.09,5624.56,613.1,2473.04,307.89,Net Banking,1,0,43,4.6,214
11/8/2024,CUST105736,Male,53,UK,Social Media,App,Tablet,Premium,Monthly,4265.58,932.78,3332.8,3814.08,3512.8,457.73,Wallet,1,0,33,3,82
11/9/2024,CUST103783,Male,58,UAE,Paid Ads,App,Web,Basic,Monthly,11694.41,180.47,11513.94,3824.43,3935.06,1015.32,Net Banking,0,0,47,3.4,111
11/9/2024,CUST105349,Female,56,USA,Organic,App,Web,Premium,Yearly,11324.26,1529.42,9794.84,3254.95,3004.5,1612.85,Credit Card,1,0,22,3.4,64
11/9/2024,CUST102231,Female,45,UAE,Email,Website,Web,Standard,Monthly,18236.89,1897.46,16339.43,1370.65,2979.67,132.32,UPI,1,0,58,4.6,246
11/9/2024,CUST105712,Female,46,UAE,Email,Website,Mobile,Basic,Monthly,1007.84,680.79,327.05,3295.08,1324.19,1066.97,Credit Card,0,0,25,3.2,121
11/9/2024,CUST102542,Female,34,UAE,Social Media,Sales Team,Mobile,Standard,Monthly,6981.18,1390.08,5591.1,5318.21,2078.82,1870.27,Wallet,1,0,23,4.9,83
11/10/2024,CUST108950,Male,46,UK,Organic,Website,Tablet,Standard,Monthly,5892.64,1122.88,4769.76,4339.73,1890.76,291.53,Wallet,1,0,42,3.6,79
11/10/2024,CUST108799,Male,30,USA,Paid Ads,App,Mobile,Standard,Monthly,526.9,1641.31,-1114.41,4477.23,3025.52,1510.69,Debit Card,1,0,35,3.3,141
11/10/2024,CUST104732,Male,45,India,Email,App,Tablet,Standard,Yearly,16806.7,2729.94,14076.76,4060.06,3279.39,1665.05,Credit Card,1,0,27,4.3,92
11/10/2024,CUST103063,Female,39,UAE,Referral,Sales Team,Tablet,Standard,Monthly,17694.51,1241.26,16453.25,4955.7,2026.7,1737.63,Credit Card,1,0,41,4.5,183
11/10/2024,CUST107295,Male,40,UK,Referral,Website,Mobile,Basic,Yearly,13361.13,916.11,12445.02,2503.9,3679.32,611.99,Net Banking,1,0,53,2.8,164
11/10/2024,CUST108063,Male,50,Canada,Paid Ads,Website,Tablet,Standard,Monthly,10402.61,2413.66,7988.95,752.51,3498.23,1096.61,Wallet,0,0,1,2.8,13
11/10/2024,CUST106334,Male,48,USA,Referral,Partner,Web,Basic,Monthly,7721.05,709.1,7011.95,3100.79,201.33,1287.92,Debit Card,1,0,14,4.5,80
11/10/2024,CUST107808,Female,47,USA,Social Media,App,Tablet,Standard,Yearly,12465.5,2417.09,10048.41,5088.32,2337.85,490.76,Net Banking,1,0,53,4.3,65
11/10/2024,CUST102221,Female,35,Canada,Referral,App,Tablet,Basic,Yearly,17647.66,657.78,16989.88,3808.31,1594.81,150.7,Net Banking,1,0,7,2.8,67
11/10/2024,CUST103320,Male,45,UAE,Email,Sales Team,Mobile,Standard,Yearly,13904.38,2996.29,10908.09,2602.68,2802.4,878.32,UPI,1,0,16,4.4,281
11/11/2024,CUST107284,Female,19,UAE,Email,Partner,Tablet,Premium,Quarterly,2685.82,2632.95,52.87,1624.38,2556.56,1165.86,UPI,0,0,14,3.7,203
11/11/2024,CUST105869,Female,28,India,Social Media,Partner,Web,Basic,Yearly,15605.73,2611.62,12994.11,3340.81,984.33,1612.78,Net Banking,1,0,4,4,223
11/11/2024,CUST107645,Male,28,India,Email,Sales Team,Web,Basic,Monthly,757.51,2793.15,-2035.64,1846.22,3157.6,495.05,UPI,1,0,49,4,17
11/11/2024,CUST103114,Male,46,UAE,Paid Ads,App,Tablet,Premium,Quarterly,6378.54,1056.53,5322.01,1553.15,2262.19,1107.15,Wallet,1,0,52,2.8,52
11/11/2024,CUST107277,Female,39,India,Social Media,App,Tablet,Standard,Monthly,18583.24,2522.91,16060.33,1168.88,1512.89,1811.62,Wallet,0,0,2,3.2,77
11/11/2024,CUST104396,Male,47,USA,Social Media,App,Web,Premium,Monthly,2126.21,773.02,1353.19,3229.47,1535.95,1674.79,Debit Card,1,0,10,4.7,245
11/11/2024,CUST105118,Female,29,India,Email,Partner,Web,Standard,Monthly,14907.66,914.98,13992.68,2670.97,3148.65,1468.42,Wallet,1,0,56,4.6,53
11/11/2024,CUST103201,Female,50,USA,Email,Sales Team,Web,Standard,Monthly,14796.97,1263.91,13533.06,3624.73,1854.35,1740.91,Wallet,0,1,33,3.8,264
11/11/2024,CUST103059,Male,39,Canada,Paid Ads,Partner,Tablet,Basic,Quarterly,19997.91,2700.9,17297.01,613.15,2495.15,1928.36,Debit Card,1,1,15,4.8,186
11/12/2024,CUST100297,Male,47,UK,Organic,App,Mobile,Standard,Monthly,13574.52,198.92,13375.6,5826.12,2522.26,362.53,Wallet,1,0,40,4.8,184
11/12/2024,CUST100125,Female,51,UAE,Email,App,Mobile,Premium,Monthly,649.83,1847.24,-1197.41,1484.94,3676.39,204.3,Net Banking,1,0,9,3,223
11/12/2024,CUST105859,Female,46,UAE,Organic,App,Tablet,Premium,Monthly,4740.79,1533.66,3207.13,5999.41,1237.35,1439.7,Debit Card,1,0,30,2.9,50
11/12/2024,CUST106222,Female,53,UAE,Paid Ads,Partner,Web,Standard,Monthly,10386.17,1715.44,8670.73,3925.26,3811.75,1299.03,Wallet,1,0,13,2.7,246
11/12/2024,CUST100633,Female,50,India,Social Media,App,Mobile,Basic,Monthly,4430.46,350.94,4079.52,2175.17,935.43,1382.15,Debit Card,1,1,29,4.2,186
11/12/2024,CUST105533,Male,46,UAE,Referral,Website,Web,Standard,Monthly,6214.15,142.99,6071.16,4960.29,2346.73,1010.07,UPI,1,0,15,4.5,241
11/12/2024,CUST108810,Female,38,India,Email,Sales Team,Tablet,Basic,Quarterly,17008.91,336.69,16672.22,3724.55,1706.51,312.55,Credit Card,0,0,48,3.6,274
11/12/2024,CUST101647,Male,27,UK,Social Media,Website,Mobile,Premium,Monthly,13465.11,1663.87,11801.24,4251.43,1799.96,309.68,Debit Card,1,0,29,4.6,99
11/12/2024,CUST104734,Female,38,USA,Paid Ads,Partner,Tablet,Premium,Monthly,14118.59,113.19,14005.4,1755.42,3317.76,1916.14,Wallet,0,0,52,3.6,119
11/12/2024,CUST106117,Male,38,USA,Referral,App,Web,Basic,Yearly,5971.13,254.26,5716.87,5522.59,3303.06,1115.19,Wallet,1,0,16,3.3,109
11/13/2024,CUST102673,Female,37,USA,Paid Ads,Sales Team,Tablet,Basic,Monthly,16704.43,1709.84,14994.59,3060.76,214.65,1918.71,Net Banking,0,0,23,4,217
11/13/2024,CUST106179,Female,44,USA,Email,Website,Tablet,Basic,Monthly,18023.73,725.01,17298.72,3886.73,2608.76,1390.33,Wallet,1,0,52,4.7,72
11/13/2024,CUST108444,Male,22,USA,Email,Sales Team,Tablet,Basic,Monthly,12888.42,2939.64,9948.78,3161.79,1903.91,1015.9,Wallet,1,0,35,4.5,236
11/13/2024,CUST106889,Female,48,USA,Referral,Partner,Web,Basic,Monthly,3301.03,673.15,2627.88,835.91,927.31,938.66,Net Banking,1,1,8,2.5,286
11/13/2024,CUST103637,Female,55,UK,Paid Ads,Sales Team,Mobile,Standard,Monthly,19470.61,249.66,19220.95,4821.53,2940.54,645.51,Debit Card,1,0,28,2.6,220
11/13/2024,CUST100845,Male,35,India,Email,App,Tablet,Standard,Monthly,11448.35,2702.89,8745.46,1311.14,2573.1,893.2,Debit Card,1,0,33,3.7,188
11/13/2024,CUST108858,Female,36,UAE,Paid Ads,Website,Tablet,Standard,Monthly,1116.76,1941.95,-825.19,3962.62,842.25,1075.48,Debit Card,1,0,27,3.2,83
11/14/2024,CUST107333,Female,44,Canada,Email,Sales Team,Tablet,Basic,Monthly,4759.78,1828.15,2931.63,1730.16,3866.85,267.41,UPI,1,0,24,3.9,47
11/14/2024,CUST100098,Male,51,India,Email,Partner,Tablet,Premium,Monthly,14410.82,319.47,14091.35,2010.67,3008.46,857.6,Net Banking,1,0,10,3.2,195
11/14/2024,CUST108255,Female,32,USA,Organic,Website,Web,Standard,Monthly,4042.23,899.2,3143.03,540.72,1096.71,920.35,Wallet,1,0,20,4.3,133
11/14/2024,CUST105651,Male,18,UAE,Referral,Partner,Tablet,Standard,Quarterly,12046.81,1671.83,10374.98,4860.15,1820.08,1676.61,Wallet,1,1,24,3.8,25
11/14/2024,CUST100138,Female,57,UAE,Email,Sales Team,Mobile,Standard,Quarterly,4677.31,1544.35,3132.96,4850.61,2262.81,317.89,Debit Card,1,0,36,4.5,267
11/14/2024,CUST109282,Male,18,USA,Paid Ads,Partner,Tablet,Basic,Quarterly,3498.19,580.01,2918.18,2654.55,3559.51,249.91,Wallet,1,1,22,2.8,10
11/15/2024,CUST104444,Female,23,Canada,Social Media,Sales Team,Tablet,Basic,Monthly,18365.36,1073.09,17292.27,2137.39,2165.7,1702.69,Credit Card,1,0,49,4,278
11/15/2024,CUST104190,Male,26,USA,Social Media,Sales Team,Tablet,Premium,Monthly,18326.98,1375.41,16951.57,2998.69,2848.19,1057.08,Wallet,0,0,50,2.9,111
11/15/2024,CUST108249,Female,41,USA,Paid Ads,Website,Mobile,Basic,Monthly,11792.81,2676.3,9116.51,3987.36,1982.22,1086.19,Wallet,1,1,12,4.6,31
11/15/2024,CUST100560,Female,51,UK,Organic,Partner,Tablet,Basic,Monthly,9933.41,2333.94,7599.47,790.06,755.72,914.64,Credit Card,0,0,3,3,80
11/15/2024,CUST100280,Female,37,UAE,Email,Website,Mobile,Standard,Quarterly,13278.56,2136.14,11142.42,680.92,3783.1,1413.65,Net Banking,1,0,22,3.6,299
11/15/2024,CUST108426,Male,45,Canada,Organic,Website,Tablet,Premium,Monthly,18667.61,2669.37,15998.24,5388.96,362.73,1455.13,Credit Card,0,0,48,3,262
11/15/2024,CUST100485,Male,43,India,Organic,Partner,Tablet,Basic,Monthly,11337.38,1110.68,10226.7,5167.62,1142.6,1990.21,UPI,1,0,52,3.9,108
11/15/2024,CUST101407,Female,20,UAE,Organic,Sales Team,Web,Standard,Monthly,12657.04,2257.2,10399.84,3023.39,2723.28,1212.5,Net Banking,0,0,16,2.9,226
11/15/2024,CUST103491,Female,24,USA,Paid Ads,Partner,Tablet,Basic,Monthly,8355.71,1151.4,7204.31,5371,3957.08,1725.6,UPI,1,0,35,3.8,29
11/15/2024,CUST104713,Male,21,UK,Organic,Website,Tablet,Basic,Monthly,3552.62,2926.86,625.76,2126.74,625.77,1643.99,Wallet,1,0,12,4.1,283
11/15/2024,CUST102997,Female,54,Canada,Social Media,Website,Tablet,Basic,Monthly,13472.71,736.53,12736.18,1528.64,3642.68,396.25,Net Banking,1,0,24,3.6,38
11/15/2024,CUST107800,Female,42,USA,Social Media,Website,Web,Standard,Monthly,7791.29,1649.27,6142.02,425.92,3740.3,1364.51,UPI,1,0,57,3.8,241
11/15/2024,CUST104511,Female,23,USA,Organic,Partner,Mobile,Basic,Monthly,3168.73,137.51,3031.22,2643.82,384.46,1948.48,Credit Card,1,1,15,4.3,153
11/15/2024,CUST103568,Female,57,USA,Email,Partner,Web,Basic,Yearly,16377.53,1262.84,15114.69,1296.64,301.13,794.49,Debit Card,0,0,43,4.1,298
11/16/2024,CUST109347,Female,34,UK,Social Media,Sales Team,Mobile,Standard,Monthly,4471.57,2623.58,1847.99,2800.1,2921.02,226.43,Wallet,1,0,27,4.7,214
11/16/2024,CUST101971,Male,31,UK,Social Media,App,Mobile,Basic,Yearly,3555.08,2618.25,936.83,377.77,3878.88,939.39,Credit Card,1,0,44,4.6,80
11/16/2024,CUST109787,Female,40,India,Referral,Partner,Mobile,Basic,Quarterly,1930.54,487.63,1442.91,1812.9,3819.88,484.42,UPI,1,1,21,3.3,108
